"","MKI67","PMEPA1","SOX9","BGN","IFI6","GPRC5A","SOX4","TIMP1","FKBP10","CDC25B","ARFGEF3","PLOD3","MET","SLC12A7","TYMP","BOP1","KPNA2","VAV2","HELZ2","RUNX1","LMNB2","LPCAT1","SH3KBP1","THEM6","RCC2","CAD","DNMT1","SLC1A5","TMEM63A","CHD7","ENTPD6","IRAK1","DKC1","PLXNA3","GTPBP4","NCAPD2","MFHAS1","PARP14","PDCD11","MTHFD2","MFSD12","ATP5PF","RAP1A","UBL3","PINK1","MXI1","GSN","CITED2","METTL7A","KAT2B","PER1","KLF4","SLC25A4","GPX3","FHL1","class"
"TCGA-BR-8677-01A",0.390286608206354,0.169931721174112,-0.196696478081557,1.94561907486785,-0.237007030124663,0.311246177363199,0.846726659990173,0.676411691560354,-0.121366503832723,0.902460739267508,-0.966725566794144,-0.0630539113276242,0.264807369355888,0.117427081187033,3.88941626648406,-0.365862437827897,-0.312014529952882,-0.268690332282914,2.48695933030641,0.908082838598811,-0.568111210275036,-0.293194834999385,0.583260506330697,-0.71080508385984,-1.01507172182728,-0.582015884282508,0.176736053849555,-0.254470796558998,-0.600620851600534,-0.131979176699603,0.030582588278051,2.11180561441059,0.329793550757271,0.630063467036792,0.42041008932544,-0.548205890087781,-0.520366170703345,1.8426148183136,-0.10012920922913,-0.510747476759825,0.525176928372726,-0.249412091769737,-0.317835118113943,-0.570684093419403,-0.366946886975309,-0.548371105313086,-0.0278882090542887,-0.248098765567442,-0.114234488339218,-0.32304361539901,0.00991418980822915,-0.21887119457642,-0.447935609864556,1.8834008205164,-0.195354184027908,"yes"
"TCGA-BR-6565-01A",0.412196518392433,-0.290718551987305,-0.66800015796657,-0.181882821122495,-0.532471179384789,-0.573134826622604,-0.348956285783733,-0.523724430175763,-0.244172712343721,0.907442593903416,-0.810643349223991,0.430481629607547,-0.186967328833418,-0.830521288475828,0.478721672499861,1.67747926831866,-0.0616448703974855,-0.443994642032502,0.144700767384523,-0.66943144344232,0.186616391570045,-1.15769566477132,0.75144882850519,2.3801185992541,-0.275155409857857,0.418789222782693,1.1965127209134,0.275502797080864,-0.324710164716203,0.38794855893041,0.719834068641726,0.663082433461279,0.327803575386522,-0.605663782683147,0.543607368185034,0.0195109772907062,-0.294025149265229,-0.238077789448728,-0.114830145584893,0.105939504216069,0.204384946627796,-0.602322619577019,-0.456794668580183,-0.700137920379348,-0.524080971785776,-0.424644093411434,-0.415297900699078,-0.444367105099973,-0.734396483658701,-0.531478753427459,-0.388601401472495,-0.643727795621876,-0.376535332839731,-0.315256731999182,-0.228487336784976,"yes"
"TCGA-RD-A8MV-01A",0.294416163867099,-0.423456801786796,0.304089767673984,-0.857434760481067,0.583904382013801,2.21655025062615,-0.799283052592647,-0.56552595762778,-0.0549954125095603,0.185762087576295,-0.357972813174883,0.258091784895757,-0.034843470787065,0.634753132715622,0.141403976090175,-0.629019124817175,-0.201209210247059,0.0477379718143202,0.339563438889312,-0.420004489670989,-0.228570012755189,0.914021801328735,-0.32771158875877,0.383341225331619,-1.19204817566029,-0.581391515025658,-0.223566845995227,-0.407697723176169,0.373645484384672,-0.590480461988115,0.484682418629128,-0.19637198296276,-0.838918317281194,-0.567869267205992,0.0879506301278312,-0.41628149126799,-0.578103169300976,2.17985734428769,0.120936842103806,-0.895653944517052,0.237398654116027,-0.379464464744395,-0.328801574574288,-0.37225262593901,-0.745502374004801,-0.662914005179839,-0.464279519538142,-0.372208344313228,-0.4411532477064,-0.250737656508545,-0.282853606982394,0.256977122538352,-0.474133858330468,-0.384773110992191,-0.314629789579879,"yes"
"TCGA-BR-A4J8-01A",-0.685043187537466,0.0351903785490616,0.186716544280336,0.818569707228911,0.577494341346364,-0.375873456817219,-0.0268149452394371,0.299472497128986,-0.247126582479205,0.338861467162522,-0.478654959231381,0.704158504603601,-0.143721476851584,-0.253317478613743,-0.300974217754289,-1.09206515903517,-0.824610401822644,-0.669747053193021,-0.0515424631074825,-0.557949670819573,-0.0443646876127729,-0.77985035474619,-0.104531529608658,-0.48816495494267,-0.564998236625705,-0.198950347828109,-0.275491813727569,-0.531225918277008,3.2325864202782,-0.233580772942126,1.39871204458512,-0.588392366462315,-0.515152711466237,-0.191660004836305,0.171553669583275,-0.645834276504688,-0.14512869825111,-0.625763678817436,-0.754482651746803,-0.817362771619291,0.383904624002017,-0.24419791772247,0.00329501425631752,-0.268675245531483,-0.368409877732869,-0.402024255883202,-0.132146865579539,-0.37251967580513,0.055092985770113,-0.448366115356244,-0.0344426116662546,-0.498567005956864,-0.284906879370999,-0.298170657145904,-0.0635712602936178,"yes"
"TCGA-BR-8591-01A",0.2454592218494,-0.398359240346288,-0.368687325509734,-0.457102881632037,-0.490197134626312,0.699968012842132,-0.646029005487325,-0.702895939330742,-0.26215248620345,-0.721256601859517,-0.289944813417786,-0.549805530740435,-0.23524101453376,-0.832238592811813,0.0201156906614683,0.0102392224677326,-0.211859260120986,0.13277165161222,-0.216219383912596,-0.548813912760957,0.958374983638521,1.9779971078844,0.0266567567561886,1.54364982867152,0.63071702762551,0.062233484765446,0.371408285771014,0.108945797772438,-0.143429682926739,0.148666164954529,-0.276233565832949,-0.143357965975957,-0.240600670164796,-1.58445038041587,-0.355030153053741,0.0457210923100237,0.438485163944293,1.19836022117453,-0.371046722727808,0.969255670964272,0.681792966621801,-0.468839751134772,-0.405864920819702,-0.615684834849151,-0.252539989338821,-0.413156050821795,-0.524418464697051,-0.490248067301702,-0.646687836233864,-0.182999038978,-0.403672282763215,-0.396775339243111,-0.170580652743801,-0.419313804128062,-0.32179842191477,"yes"
"TCGA-BR-8291-01A",-0.857580390579828,-0.311058227346857,-0.483835013833451,0.707039343358337,-0.251143903336242,-0.159652142612459,-0.221381279140548,1.60543805665717,0.217398953445533,-0.68650732569127,0.687244019968679,-0.489919234359933,-0.1890462113193,0.373830388450864,-0.0157114746347508,-1.30083675115634,-1.10567915821072,-0.730028279172888,-0.188403968414941,0.936760292743504,-0.904517979042631,0.398095536518138,-0.0275848347477339,-0.394835930863221,-0.0274196622558203,-0.0948986688305292,-0.35687713447243,-0.681878577076983,0.811381634790527,-0.594412928629748,0.3189381064182,-0.249321567582673,-1.02099719925739,-0.164599947756624,-0.398901268596916,-0.596415716543707,0.475912954919247,-0.529059169551577,-0.993816271707321,-0.886361836484246,-0.0311256796018325,-0.316225910119272,-0.271307189437556,0.229648555151776,-0.0657602026130927,-0.524274911280329,-0.0496233426200631,-0.224591200403333,-0.166727260177388,-0.254990192235525,0.560540331641043,-0.109973516399023,-0.423566242871114,-0.18651152497707,-0.161891875619269,"yes"
"TCGA-BR-8690-01A",-0.80762198280784,2.1581745423756,-0.149653209458351,0.787440535828774,0.563941678610174,-0.130823376697604,1.99042473269444,0.419447887298144,-0.148514497169042,-0.452219516897141,-1.12330207218861,-0.735810948361689,-0.217688972831912,-1.14176023794867,0.970657849807214,1.15296777420223,-0.910622575842881,-0.558494764644795,-0.29146440509664,-0.658502213443524,-1.2407955635586,-1.24124695445506,0.279540035605732,-0.80684895131374,-0.87406235236144,-1.44370131548101,-0.516772298557322,0.141936354975479,-0.563908354560404,7.68215016985445,-0.718541414782124,-1.29759989440742,0.714595751778815,-0.346154319607531,-0.526962960933316,-0.993784990305801,-0.442266574149809,0.120679711696178,-0.239353785154781,0.197713361582411,-0.371849966084109,-0.308557119243862,-0.13156092394943,-0.636040452386814,-0.852952770433766,-0.152991955477619,-0.488212168512111,-0.460105236039091,-0.433396230011753,-0.511096113789796,-0.396027248453817,-0.544572569024695,-0.233635354497444,-0.214809986838587,-0.277740883397184,"yes"
"TCGA-HU-8238-01A",0.94530840561728,-0.230178775043144,-0.0273771673995295,-0.787429519520247,1.28775567038425,3.01092883552602,-0.0726557605401517,-0.374512309466307,-0.0419405746969183,0.725891749876724,0.0818641501078129,-0.280297169016099,-0.0886490140214343,-0.0536139345206971,-0.12354137767275,-0.331109835951692,-0.0830733258361422,-0.112120309551928,-0.175721516745153,-0.865267294315161,0.533186898344249,0.288186472328323,-0.640837870352849,-0.44861061446912,-0.0906228284762073,-0.484527255099618,0.0249335862292342,-0.404548139220175,0.792012625742548,-0.213535019144929,-0.254325685239078,-0.782355863132942,-0.40779038902841,-0.909966495089379,0.255933591551434,0.0584483226326101,-0.104964447212884,-0.163138762769953,0.445054205999693,-0.448328285923517,0.76847010882047,-0.141394214176963,-0.453223009964277,-0.529000114564733,-0.576710812580799,-0.534664928830042,-0.327645557091151,-0.460837155073029,-0.287366660630952,-0.434669456195435,-0.489122075932606,0.100794601217164,-0.423335749763303,-0.394262548259637,-0.31735834200326,"yes"
"TCGA-BR-4294-01A",-1.60462683806475,-0.421745407697699,-0.315202133779751,-0.860356520078463,-0.609950029852146,-1.07131270699557,-0.92296410848508,-0.778868289478114,0.915184623182811,-1.06071281801158,0.485675204365382,0.300527685440103,1.06433970103526,6.14222409526973,-1.06451450959726,-1.47139505823169,0.066741415984237,0.365790942478184,-0.722919973826048,-0.593285184166633,-1.52170399179062,1.42600062378709,-1.39742884436865,0.00845188150807107,-2.10731191361954,-0.736688092682162,-1.15835567849221,-0.685737374432224,-0.101136815792249,-0.598526717342375,2.67030884788374,0.459009059320659,0.845932559581978,-0.98795714430214,2.47090201308525,-1.33495008436429,-0.937249794858833,-1.26772281014237,1.78917164335424,8.52356957807716,-0.889769723161431,1.22645141880589,-0.396336821663961,4.47135614999833,-0.545379969261263,0.747286417685006,-0.576568861743368,0.50895620851984,-0.0779249124785978,0.646526392542226,-0.193903692910671,-0.626819445257389,0.378126365736147,0.22913688455089,-0.282211314727645,"yes"
"TCGA-D7-6525-01A",-0.818103723699082,2.43207635741453,-0.94173934729841,0.281706600235961,1.49380722950993,0.358488902151545,0.14052977034203,-0.492216425281976,0.526188913712417,-0.456420281495526,-1.05917842986966,0.4680108573258,2.70217234749624,-0.427084527613666,-0.486655124837959,2.50795944509835,0.0256757980274234,2.17957910446463,0.608189912027721,-0.556295388265016,-0.315600374233521,1.19145468190373,0.250003186754509,0.0763398154521965,-0.643195464344134,0.435393343393415,-0.955970022754548,0.330948042263445,-0.750252603530841,-0.918525552206085,-0.394502409728878,1.04463096693368,-0.291063791402185,-0.320585173389176,-0.0845611377693081,0.464977428037494,-0.219889810074931,-0.051579775837298,0.100667689048383,-0.354061714375297,-0.443914186117027,-0.787894638929493,-0.477685359664202,-0.824340488888488,0.0182818860947348,-0.220194462891856,-0.442314334507762,-0.430144719472972,-0.777887664506403,-0.61052679169622,-0.440522146087533,-0.514211583679362,-0.41242929965072,-0.376379051287073,-0.333997584875112,"yes"
"TCGA-HU-A4HB-01A",-0.169953666945623,-0.229612355903178,-0.467985529949576,-0.735652631995934,1.01223784714807,-0.713088506975162,-0.534983546490554,-0.623348515696188,-0.284523097684106,-0.160868438331091,-0.434079315824517,-0.594295787651461,-0.25011599520813,-0.496991538120981,0.495861357590627,-0.123725959390278,-0.14623452064442,-0.260651042224165,0.204025470749539,-0.602394380815309,-0.671085467263346,-0.189299034121693,1.18083747996024,-0.503402057898365,-0.497414134055862,-0.392785270810135,0.696190948570919,-0.475079150376465,-0.366547402924521,0.633998059786578,0.517652794192471,-0.686679863827323,-0.561762209316839,0.0371399276825414,-0.0975520048003553,0.0208165673620302,-0.186926854136607,1.12977394713443,-0.00888395986495778,0.115847606164216,-0.733026710065916,0.0336958158345814,0.289097141560004,0.0698358772371906,-0.118859342482752,-0.182106506260893,-0.127112657460627,-0.0895945988368166,0.541562794656932,0.628452776843005,-0.267267406498231,0.0980659005018383,-0.31922993541851,-0.235791145329366,-0.279152213887965,"yes"
"TCGA-VQ-A8DU-01A",1.19575140517593,0.00400547963567072,0.355440390948147,-0.258564866518084,1.10948454446441,-0.741914181906174,0.48086732356778,-0.116385289367846,0.164642305177715,1.21245434523378,0.623511295806678,-1.08944934304616,-0.288241878612108,1.49780762618372,-0.290632131941115,-1.07478013990986,0.834019059075843,0.708924899058021,-0.88072338888092,-0.0198553001052734,0.110244649011707,1.21735436835042,0.840253667019054,-1.14623571103657,0.228653446909383,-0.348537112451314,-0.527580977352989,-0.437504723261976,0.865242802285226,0.649082187804245,0.569881105295985,-0.277804763534792,0.715861413387584,1.44719201098445,0.464326963390152,0.78705670580264,-0.182840195083235,0.370413156886307,0.18663179731915,-0.281325992127147,-1.24058912198191,0.0105537241947639,-0.306280648902056,-0.386171940575982,-0.637581150613475,-0.325426958096923,-0.455861818143859,-0.443519481192147,-0.513765577849056,-0.453616097282112,-0.470884113876812,-0.618095733569942,-0.0852466106776773,-0.34359572334093,-0.311165581815646,"yes"
"TCGA-VQ-A8E2-01A",0.166417867471885,-0.154349278101032,-0.481435863058308,0.470538554180029,-0.609667604101914,-0.827260491749788,0.457699767279239,-0.51528289306274,-0.0389545211879885,2.40820627652073,-0.774796719950596,-0.254173346725892,-0.194683584920574,1.97770394872074,-0.596922342565596,-0.885285408485638,0.572451248263294,2.2066126648075,1.1729161443707,-0.191312752772128,0.660597320094244,0.738581417995047,-1.20296586085407,-0.905046769443336,1.90858671020111,1.55520761790597,-0.106669949420602,-0.302816180859503,0.50624507110208,0.585195033547557,0.638784160367399,-1.35980304298724,-1.17544633647933,-0.711201508991097,-1.20881273824497,2.23971406423044,-0.836407215439838,-0.371507676837983,1.00549994285837,-0.541798744711798,-0.373555248559479,-0.506010205123331,-0.48306492824006,-0.56595548822067,-0.326515336374853,-0.510497401801113,-0.440075305967644,-0.471698710554821,-0.45481972083985,-0.544530664858322,-0.0550911318234677,-0.589509010887435,-0.375270154104152,-0.216805485968236,-0.287120553727973,"yes"
"TCGA-BR-6803-01A",-0.797111059917615,-0.269863329730536,-0.618307987333321,1.22848816501253,-0.393059289869488,-0.705663236085683,-0.642438514949003,0.249240562386044,-0.128347972483494,-0.344406044778671,-0.0947731874490411,-0.241515019434111,-0.377406025781091,-0.441076587721844,-0.529364069616406,0.217610399267866,-0.763887549783572,-0.800814903796147,-0.685717750258372,-0.649383813624828,-0.348610763769731,-0.0843525809723618,-0.125024533387597,0.636574979430575,-0.793150945593254,-0.41842166851991,-0.406801842687302,-0.368252855955955,-0.444519955565471,-0.653393334261234,-0.759117650222184,-0.0605757709123558,-0.699205750146887,-0.572069345666767,-0.869381077030249,-0.391772551469474,0.462797620921418,-1.03952880521277,-0.293726256232328,-1.09796694370416,0.0671938556299833,-0.143588556554449,0.344743130624025,-0.181760768400386,0.63762776454948,0.176745917070905,0.80147657723998,0.137753422944048,0.249318815504255,-0.251227938479427,-0.138041397835589,-0.237113861151215,0.823157770516126,0.46239986221862,0.860207972564724,"yes"
"TCGA-BR-6566-01A",-0.00583145885051001,-0.365250388018287,0.166088265045601,2.03634144011043,-0.05482486370245,-0.143079188339228,0.13233548512815,0.258382820740902,-0.0389112901577043,-0.356380177025266,-0.965928562227555,0.756047956272384,-0.367901453451605,-0.816867048058651,1.85822573609616,0.741480098624409,0.618768165435321,-0.28134953049692,-0.506548004890406,-0.553436473259631,1.50923305903965,-0.202056441368423,-1.22986280675585,-0.249580633170147,-0.317589487367442,0.0709233001582355,-0.391474824850683,0.367597454423265,-0.97952194290637,-0.711977636224125,-0.354839898450056,-0.228371762616905,-0.314508846512635,-0.52982184296802,-0.749994369171543,-0.135719292785034,-0.642301384935489,-0.673391053352382,-0.065081845206606,1.01804968209729,1.49688647400268,0.816302210896833,-0.295224865002007,-0.543756571735902,-0.0713258379713182,-0.286535621619654,-0.246295316641198,-0.138789226997007,-0.627929781262475,-0.581883318153965,-0.476855040367664,-0.278814732260145,-0.108703503135308,-0.266932215524333,-0.336500249748903,"yes"
"TCGA-CD-5803-01A",-0.453798481170359,-0.496110461298644,-0.637646043222077,1.23505241502941,1.95220052218031,0.267280056339235,-0.590116901978329,1.5403379283027,-0.0424202686496208,-0.63241967331969,-0.86832577667901,-0.37361817480911,-0.285237291322588,0.0837240647898937,1.43078173427099,-0.251867605123936,-0.7133282892452,-0.556572498151359,1.41862287923863,0.149022236978941,0.0709845573363841,-0.30831886430556,0.320477864390179,-0.324073379745681,-0.960756749971072,-0.45637939890226,-0.0618624788134801,-0.473747227482036,-0.430582799222321,-0.629746070370629,-0.845790297266065,-0.413650659269111,-0.896881630187185,-0.842827569212273,-0.620251818335838,-0.140278767753177,0.26366059173702,1.09357584765993,0.212163818504373,-0.919698440104764,0.682151068516011,-0.354054228992482,-0.295511033999986,-0.520319141871202,-0.0690040023668106,-0.33263679223334,0.160326127526734,-0.261785577377746,-0.290206198392919,-0.301847808903417,0.0578052826564616,-0.552790713164797,-0.166757542218913,-0.233223833302848,-0.144784614948041,"yes"
